box_id,avg_norm_area,size,video,segment
2111,0.014393382352941178,Medium,00000000777000000.mp4,7
2114,0.014680989583333335,Medium,00000000777000000.mp4,7
2123,0.014602481617647056,Medium,00000000777000000.mp4,7
2125,0.01495174632352941,Medium,00000000777000000.mp4,7
2124,0.021089633118872554,Medium,00000000777000000.mp4,7
2127,0.014843175551470586,Medium,00000000777000000.mp4,7
2129,0.007082375919117647,Small,00000000777000000.mp4,7
2130,0.015230545343137256,Medium,00000000777000000.mp4,7
2132,0.01493949142156863,Medium,00000000777000000.mp4,7
2136,0.01445724188112745,Medium,00000000777000000.mp4,7
2142,0.014680989583333335,Medium,00000000777000000.mp4,7
2145,0.006123238357843138,Small,00000000777000000.mp4,7
2149,0.014576822916666666,Medium,00000000777000000.mp4,7
2154,0.00797076056985294,Small,00000000777000000.mp4,7
2155,0.009460305606617645,Small,00000000777000000.mp4,7
2157,0.014336894914215687,Medium,00000000777000000.mp4,7
2158,0.015333467371323531,Medium,00000000777000000.mp4,7
2161,0.02214834175857843,Medium,00000000777000000.mp4,7
2165,0.01605200674019608,Medium,00000000777000000.mp4,7
2170,0.015425857843137256,Medium,00000000777000000.mp4,7
2171,0.020775218290441176,Medium,00000000777000000.mp4,7
2173,0.01486940870098039,Medium,00000000777000000.mp4,7
2180,0.019418658088235292,Medium,00000000777000000.mp4,7
2181,0.015177887561274509,Medium,00000000777000000.mp4,7
2182,0.02270220588235294,Medium,00000000777000000.mp4,7
2191,0.014424019607843137,Medium,00000000777000000.mp4,7
2195,0.007099417892156863,Small,00000000777000000.mp4,7
2197,0.019783049938725494,Medium,00000000777000000.mp4,7
2200,0.015112400428921572,Medium,00000000777000000.mp4,7
2202,0.014723115808823527,Medium,00000000777000000.mp4,7
2203,0.027046185661764706,Medium,00000000777000000.mp4,7
2206,0.015425474877450978,Medium,00000000777000000.mp4,7
2208,0.01475949754901961,Medium,00000000777000000.mp4,7
2209,0.01540929457720588,Medium,00000000777000000.mp4,7
2210,0.014822878370098042,Medium,00000000777000000.mp4,7
2211,0.01570379518995098,Medium,00000000777000000.mp4,7
2215,0.014523973651960783,Medium,00000000777000000.mp4,7
2221,0.014891429227941174,Medium,00000000777000000.mp4,7
2223,0.015248161764705882,Medium,00000000777000000.mp4,7
2224,0.014744944852941177,Medium,00000000777000000.mp4,7
2225,0.01493949142156863,Medium,00000000777000000.mp4,7
2226,0.015614947150735293,Medium,00000000777000000.mp4,7
2227,0.014651118259803923,Medium,00000000777000000.mp4,7
2228,0.026899031096813724,Medium,00000000777000000.mp4,7
2229,0.011431717218137254,Small,00000000777000000.mp4,8
2230,0.08883071001838236,Large,00000000777000000.mp4,8
2234,0.015355009191176472,Medium,00000000777000000.mp4,8
2238,0.014537760416666667,Medium,00000000777000000.mp4,8
2240,0.014860026041666665,Medium,00000000777000000.mp4,8
2242,0.015175589767156864,Medium,00000000777000000.mp4,8
2243,0.014629289215686273,Medium,00000000777000000.mp4,8
2244,0.015116038602941176,Medium,00000000777000000.mp4,8
2245,0.014501953125,Medium,00000000777000000.mp4,8
2246,0.015701593137254898,Medium,00000000777000000.mp4,8
2247,0.021147365196078433,Medium,00000000777000000.mp4,8
2248,0.01573414522058824,Medium,00000000777000000.mp4,8
2251,0.015018956801470588,Medium,00000000777000000.mp4,8
2253,0.0221697878370098,Medium,00000000777000000.mp4,8
2255,0.015199908088235296,Medium,00000000777000000.mp4,8
2256,0.0077717141544117645,Small,00000000777000000.mp4,8
2257,0.015012254901960783,Medium,00000000777000000.mp4,8
2259,0.006694240196078431,Small,00000000777000000.mp4,8
2260,0.021839096966911765,Medium,00000000777000000.mp4,8
2262,0.014680989583333335,Medium,00000000777000000.mp4,8
2263,0.006582126991421569,Small,00000000777000000.mp4,8
2266,0.014367532169117644,Medium,00000000777000000.mp4,8
2267,0.015277458639705884,Medium,00000000777000000.mp4,8
2268,0.022931410845588234,Medium,00000000777000000.mp4,8
2269,0.014860026041666665,Medium,00000000777000000.mp4,8
2270,0.00739334405637255,Small,00000000777000000.mp4,8
2271,0.015471909466911765,Medium,00000000777000000.mp4,8
2272,0.014780560661764705,Medium,00000000777000000.mp4,8
2273,0.014734604779411764,Medium,00000000777000000.mp4,8
2276,0.015360753676470587,Medium,00000000777000000.mp4,8
2277,0.007344228707107843,Small,00000000777000000.mp4,8
2278,0.0076814299938725485,Small,00000000777000000.mp4,8
2279,0.014445465686274509,Medium,00000000777000000.mp4,8
2280,0.015313936121323526,Medium,00000000777000000.mp4,8
2286,0.01854070925245098,Medium,00000000777000000.mp4,8
2287,0.026745749080882352,Medium,00000000777000000.mp4,8
2290,0.014776348039215686,Medium,00000000777000000.mp4,8
2291,0.02247194776348039,Medium,00000000777000000.mp4,8
2295,0.012547200520833333,Medium,00000000777000000.mp4,8
2297,0.01486194087009804,Medium,00000000777000000.mp4,8
2298,0.015152037377450977,Medium,00000000777000000.mp4,8
2300,0.014463752297794116,Medium,00000000777000000.mp4,8
2301,0.027114928002450977,Medium,00000000777000000.mp4,8
2302,0.015813610600490195,Medium,00000000777000000.mp4,8
2303,0.027058823529411767,Medium,00000000777000000.mp4,8
2304,0.015893075980392156,Medium,00000000777000000.mp4,8
2307,0.014874195772058823,Medium,00000000777000000.mp4,8
2308,0.014146178002450983,Medium,00000000777000000.mp4,8
2310,0.01499502144607843,Medium,00000000777000000.mp4,8
2311,0.015252948835784314,Medium,00000000777000000.mp4,8
2312,0.008547602634803923,Small,00000000777000000.mp4,8
2313,0.015101964613970589,Medium,00000000777000000.mp4,8
2315,0.00949563419117647,Small,00000000777000000.mp4,8
2316,0.026871744791666662,Medium,00000000777000000.mp4,8
2317,0.015122357536764709,Medium,00000000777000000.mp4,8
2318,0.008162913602941177,Small,00000000777000000.mp4,8
2319,0.02720588235294118,Medium,00000000777000000.mp4,8
2320,0.007682100183823528,Small,00000000777000000.mp4,8
2322,0.015489621629901959,Medium,00000000777000000.mp4,8
2325,0.01561810661764706,Medium,00000000777000000.mp4,8
2326,0.018869198069852943,Medium,00000000777000000.mp4,8
2327,0.00875220205269608,Small,00000000777000000.mp4,8
2328,0.014897460937499999,Medium,00000000777000000.mp4,8
2330,0.01905742570465686,Medium,00000000777000000.mp4,8
2332,0.014772614123774508,Medium,00000000777000000.mp4,8
2341,0.014907130821078429,Medium,00000000777000000.mp4,8
2342,0.026000689338235294,Medium,00000000777000000.mp4,8
2343,0.014719094669117647,Medium,00000000777000000.mp4,8
2345,0.0043170764399509814,Small,00000000777000000.mp4,8
2347,0.014501953125,Medium,00000000777000000.mp4,8
2350,0.014470932904411765,Medium,00000000777000000.mp4,8
2351,0.014707988664215688,Medium,00000000777000000.mp4,8
2352,0.014628140318627452,Medium,00000000777000000.mp4,8
2356,0.015135474111519609,Medium,00000000777000000.mp4,8
2360,0.010605277267156862,Medium,00000000777000000.mp4,8
2361,0.009403722426470588,Small,00000000777000000.mp4,8
2367,0.017686025582107846,Medium,00000000777000000.mp4,8
2370,0.014959980085784311,Medium,00000000777000000.mp4,8
2375,0.017052504595588238,Medium,00000000777000000.mp4,8
2379,0.015254097732843138,Medium,00000000777000000.mp4,8
2380,0.01523868336397059,Medium,00000000777000000.mp4,8
2381,0.01531527650122549,Medium,00000000777000000.mp4,8
2386,0.015386029411764705,Medium,00000000777000000.mp4,8
2391,0.014472751991421567,Medium,00000000777000000.mp4,8
2393,0.01530905330882353,Medium,00000000777000000.mp4,8
2394,0.01526424632352941,Medium,00000000777000000.mp4,8
2403,0.014114200367647056,Medium,00000000777000000.mp4,8
2404,0.015569087009803922,Medium,00000000777000000.mp4,8
2405,0.014134306066176472,Medium,00000000777000000.mp4,8
2406,0.02671453737745098,Medium,00000000777000000.mp4,8
2412,0.014462699142156862,Medium,00000000777000000.mp4,8
2413,0.02717141544117647,Medium,00000000777000000.mp4,8
2415,0.017200233609068628,Medium,00000000777000000.mp4,9
2416,0.015502833946078431,Medium,00000000777000000.mp4,9
2417,0.014114200367647056,Medium,00000000777000000.mp4,9
2421,0.024867015165441177,Medium,00000000777000000.mp4,9
2422,0.020391965379901962,Medium,00000000777000000.mp4,9
2426,0.02597397748161765,Medium,00000000777000000.mp4,9
2434,0.006832490808823528,Small,00000000777000000.mp4,9
2435,0.026875191482843137,Medium,00000000777000000.mp4,9
2436,0.015331744025735294,Medium,00000000777000000.mp4,9
2443,0.014602481617647056,Medium,00000000777000000.mp4,9
2449,0.0078040747549019615,Small,00000000777000000.mp4,9
2453,0.014114200367647056,Medium,00000000777000000.mp4,9
2458,0.014343405330882353,Medium,00000000777000000.mp4,9
2466,0.009758444393382353,Small,00000000777000000.mp4,9
2469,0.020094879748774507,Medium,00000000777000000.mp4,9
2473,0.014269301470588237,Medium,00000000777000000.mp4,9
2484,0.014597790287990195,Medium,00000000777000000.mp4,9
2489,0.014664809283088234,Medium,00000000777000000.mp4,9
2493,0.014445465686274509,Medium,00000000777000000.mp4,9
2499,0.014387829350490197,Medium,00000000777000000.mp4,9
2502,0.011107345281862743,Medium,00000000777000000.mp4,9
2507,0.006838905484068627,Small,00000000777000000.mp4,9
2510,0.010845683976715686,Medium,00000000777000000.mp4,9
2509,0.008437308517156863,Small,00000000777000000.mp4,9
2514,0.007179744944852941,Small,00000000777000000.mp4,9
2515,0.010517290900735294,Medium,00000000777000000.mp4,9
2516,0.018806008731617647,Medium,00000000777000000.mp4,9
2518,0.007290613511029412,Small,00000000777000000.mp4,9
2520,0.008439989276960784,Small,00000000777000000.mp4,9
2521,0.011606253829656864,Medium,00000000777000000.mp4,9
2523,0.014366957720588236,Medium,00000000777000000.mp4,9
2525,0.014288832720588234,Medium,00000000777000000.mp4,9
2526,0.014445465686274509,Medium,00000000777000000.mp4,9
2531,0.027187595741421565,Medium,00000000777000000.mp4,9
2534,0.0222918581495098,Medium,00000000777000000.mp4,9
2536,0.01458639705882353,Medium,00000000777000000.mp4,9
2542,0.02136038985906863,Medium,00000000777000000.mp4,9
2545,0.016832395067401962,Medium,00000000777000000.mp4,9
2547,0.011503427542892155,Medium,00000000777000000.mp4,9
2549,0.006909466911764706,Small,00000000777000000.mp4,9
2553,0.007898954503676472,Small,00000000777000000.mp4,9
2554,0.014296300551470586,Medium,00000000777000000.mp4,9
2556,0.01427935431985294,Medium,00000000777000000.mp4,9
2559,0.007245998008578431,Small,00000000777000000.mp4,9
2561,0.01469314874387255,Medium,00000000777000000.mp4,9
2565,0.01422497319240196,Medium,00000000777000000.mp4,9
2564,0.013383118872549019,Medium,00000000777000000.mp4,9
2573,0.007439587162990195,Small,00000000777000000.mp4,9
2577,0.014346852022058824,Medium,00000000777000000.mp4,9
2583,0.007479319852941177,Small,00000000777000000.mp4,9
2586,0.02208180147058824,Medium,00000000777000000.mp4,9
2587,0.020742570465686273,Medium,00000000777000000.mp4,9
2588,0.014445465686274509,Medium,00000000777000000.mp4,9
2589,0.012220339307598038,Medium,00000000777000000.mp4,9
2590,0.021829905790441178,Medium,00000000777000000.mp4,9
2591,0.006587679993872548,Small,00000000777000000.mp4,9
2592,0.013939950980392158,Medium,00000000777000000.mp4,9
2596,0.006901903339460784,Small,00000000777000000.mp4,9
2603,0.008013844209558824,Small,00000000777000000.mp4,9
2614,0.019679361979166664,Medium,00000000777000000.mp4,9
2613,0.01185680912990196,Medium,00000000777000000.mp4,9
2617,0.00722158394607843,Small,00000000777000000.mp4,9
2620,0.007163373161764705,Small,00000000777000000.mp4,9
2622,0.007155043658088234,Small,00000000777000000.mp4,9
2626,0.014621629901960784,Medium,00000000777000000.mp4,9
2630,0.014085286458333332,Medium,00000000777000000.mp4,9
2633,0.00810269224877451,Small,00000000777000000.mp4,9
2635,0.008662588082107844,Small,00000000777000000.mp4,9
2638,0.01454216452205882,Medium,00000000777000000.mp4,9
2641,0.019510665594362743,Medium,00000000777000000.mp4,9
2645,0.02918390012254902,Large,00000000777000000.mp4,9
2650,0.02517779181985294,Medium,00000000777000000.mp4,9
2655,0.005887905943627451,Small,00000000777000000.mp4,9
2657,0.023768190870098037,Medium,00000000777000000.mp4,9
2664,0.014365713082107842,Medium,00000000777000000.mp4,9
2669,0.014259440104166668,Medium,00000000777000000.mp4,9
2676,0.01011173023897059,Medium,00000000777000000.mp4,9
2681,0.0148681640625,Medium,00000000777000000.mp4,9
2686,0.007455863204656863,Small,00000000777000000.mp4,9
2694,0.007528052236519608,Small,00000000777000000.mp4,9
2697,0.014581992953431372,Medium,00000000777000000.mp4,9
2706,0.014459252450980389,Medium,00000000777000000.mp4,10
2709,0.01419175091911765,Medium,00000000777000000.mp4,10
2710,0.006639093137254902,Small,00000000777000000.mp4,10
2711,0.01454216452205882,Medium,00000000777000000.mp4,10
2712,0.014849590226715687,Medium,00000000777000000.mp4,10
2713,0.01454216452205882,Medium,00000000777000000.mp4,10
2714,0.014523973651960783,Medium,00000000777000000.mp4,10
2715,0.028807636335784315,Large,00000000777000000.mp4,10
2716,0.014621629901960784,Medium,00000000777000000.mp4,10
2718,0.01428844975490196,Medium,00000000777000000.mp4,10
2720,0.014298215379901964,Medium,00000000777000000.mp4,10
2723,0.01506778492647059,Medium,00000000777000000.mp4,10
2724,0.014621629901960784,Medium,00000000777000000.mp4,10
2725,0.014621629901960784,Medium,00000000777000000.mp4,10
2726,0.01454216452205882,Medium,00000000777000000.mp4,10
2731,0.01428844975490196,Medium,00000000777000000.mp4,10
2732,0.014114200367647056,Medium,00000000777000000.mp4,10
2733,0.01471737132352941,Medium,00000000777000000.mp4,10
2738,0.014826899509803922,Medium,00000000777000000.mp4,10
2739,0.01428844975490196,Medium,00000000777000000.mp4,10
2740,0.014597790287990195,Medium,00000000777000000.mp4,10
2745,0.014327703737745098,Medium,00000000777000000.mp4,10
2747,0.014636948529411766,Medium,00000000777000000.mp4,10
2748,0.01428844975490196,Medium,00000000777000000.mp4,10
2754,0.014445465686274509,Medium,00000000777000000.mp4,10
2755,0.014454561121323529,Medium,00000000777000000.mp4,10
2761,0.011367570465686273,Medium,00000000777000000.mp4,10
2762,0.01454216452205882,Medium,00000000777000000.mp4,10
2764,0.014708180147058825,Medium,00000000777000000.mp4,10
2769,0.020333180147058823,Medium,00000000777000000.mp4,10
2770,0.006535979626225491,Small,00000000777000000.mp4,10
2775,0.014835611979166666,Medium,00000000777000000.mp4,10
2776,0.01841710707720588,Medium,00000000777000000.mp4,10
2779,0.016171587775735297,Medium,00000000777000000.mp4,10
2790,0.014621629901960784,Medium,00000000777000000.mp4,10
2791,0.01419175091911765,Medium,00000000777000000.mp4,10
2792,0.014288736979166666,Medium,00000000777000000.mp4,10
2794,0.014188304227941179,Medium,00000000777000000.mp4,10
2795,0.01454216452205882,Medium,00000000777000000.mp4,10
2796,0.01428844975490196,Medium,00000000777000000.mp4,10
2797,0.01419175091911765,Medium,00000000777000000.mp4,10
2798,0.014366957720588236,Medium,00000000777000000.mp4,10
2801,0.01419175091911765,Medium,00000000777000000.mp4,10
2803,0.02132400811887255,Medium,00000000777000000.mp4,10
2806,0.015299191942401962,Medium,00000000777000000.mp4,10
2809,0.013660290287990196,Medium,00000000777000000.mp4,10
2811,0.010831514246323528,Medium,00000000777000000.mp4,10
2814,0.013639705882352943,Medium,00000000777000000.mp4,10
2816,0.013916590073529411,Medium,00000000777000000.mp4,10
2815,0.00988348268995098,Medium,00000000777000000.mp4,10
2819,0.012404545802696076,Medium,00000000777000000.mp4,10
2820,0.01544874004289216,Medium,00000000777000000.mp4,10
2823,0.014313916973039215,Medium,00000000777000000.mp4,10
2824,0.013051183363970589,Medium,00000000777000000.mp4,10
2827,0.014520431219362745,Medium,00000000777000000.mp4,10
2830,0.013579963235294118,Medium,00000000777000000.mp4,10
2832,0.015013212316176472,Medium,00000000777000000.mp4,10
2834,0.013160998774509802,Medium,00000000777000000.mp4,10
2838,0.014366957720588236,Medium,00000000777000000.mp4,11
2845,0.014725413602941176,Medium,00000000777000000.mp4,11
2847,0.025263863357843135,Medium,00000000777000000.mp4,11
2849,0.014366957720588236,Medium,00000000777000000.mp4,11
2852,0.01471737132352941,Medium,00000000777000000.mp4,11
2855,0.024366957720588237,Medium,00000000777000000.mp4,11
2857,0.024309991574754903,Medium,00000000777000000.mp4,11
2858,0.01454216452205882,Medium,00000000777000000.mp4,11
2859,0.020050838694852944,Medium,00000000777000000.mp4,11
2861,0.014325884650735293,Medium,00000000777000000.mp4,11
2863,0.013059895833333331,Medium,00000000777000000.mp4,11
2864,0.013102787990196077,Medium,00000000777000000.mp4,11
2865,0.014391180300245096,Medium,00000000777000000.mp4,11
2866,0.013363204656862745,Medium,00000000777000000.mp4,11
2868,0.01442784926470588,Medium,00000000777000000.mp4,11
2872,0.014621629901960784,Medium,00000000777000000.mp4,11
2873,0.01412856158088235,Medium,00000000777000000.mp4,11
2876,0.01457586550245098,Medium,00000000777000000.mp4,11
2877,0.01428844975490196,Medium,00000000777000000.mp4,11
2878,0.01454216452205882,Medium,00000000777000000.mp4,11
2882,0.014572323069852938,Medium,00000000777000000.mp4,11
2883,0.014462699142156862,Medium,00000000777000000.mp4,11
2885,0.014602481617647056,Medium,00000000777000000.mp4,11
2887,0.014366957720588236,Medium,00000000777000000.mp4,11
2888,0.014114200367647056,Medium,00000000777000000.mp4,11
2889,0.01454216452205882,Medium,00000000777000000.mp4,11
2890,0.01428844975490196,Medium,00000000777000000.mp4,11
2891,0.01428844975490196,Medium,00000000777000000.mp4,11
2893,0.012853094362745099,Medium,00000000777000000.mp4,11
2894,0.014621629901960784,Medium,00000000777000000.mp4,11
2901,0.014621629901960784,Medium,00000000777000000.mp4,11
2905,0.014036649816176468,Medium,00000000777000000.mp4,11
2911,0.007428385416666667,Small,00000000777000000.mp4,11
2915,0.01419175091911765,Medium,00000000777000000.mp4,11
2916,0.00721536075367647,Small,00000000777000000.mp4,11
2919,0.014401137408088238,Medium,00000000777000000.mp4,11
2920,0.01841021369485294,Medium,00000000777000000.mp4,11
2922,0.007011431525735294,Small,00000000777000000.mp4,11
2926,0.014621629901960784,Medium,00000000777000000.mp4,11
2930,0.014445465686274509,Medium,00000000777000000.mp4,11
2932,0.015006893382352943,Medium,00000000777000000.mp4,11
2933,0.014384478400735295,Medium,00000000777000000.mp4,11
2935,0.014569163602941176,Medium,00000000777000000.mp4,11
2936,0.014116019454656861,Medium,00000000777000000.mp4,11
2937,0.013861634497549022,Medium,00000000777000000.mp4,11
2938,0.01453747319240196,Medium,00000000777000000.mp4,11
2939,0.014209941789215688,Medium,00000000777000000.mp4,11
2940,0.014456954656862744,Medium,00000000777000000.mp4,11
2942,0.016346028645833333,Medium,00000000777000000.mp4,11
2943,0.01417978324142157,Medium,00000000777000000.mp4,11
2946,0.013811083026960786,Medium,00000000777000000.mp4,11
2949,0.01616957720588235,Medium,00000000777000000.mp4,11
2952,0.014502431832107842,Medium,00000000777000000.mp4,11
2953,0.005290096507352942,Small,00000000777000000.mp4,11
2955,0.014769933363970589,Medium,00000000777000000.mp4,11
2956,0.014225643382352942,Medium,00000000777000000.mp4,11
2957,0.0169271790747549,Medium,00000000777000000.mp4,11
2958,0.01454216452205882,Medium,00000000777000000.mp4,11
2959,0.014621629901960784,Medium,00000000777000000.mp4,11
2961,0.014114200367647056,Medium,00000000777000000.mp4,11
2963,0.01454216452205882,Medium,00000000777000000.mp4,11
2964,0.014697648590686275,Medium,00000000777000000.mp4,11
2965,0.014280598958333331,Medium,00000000777000000.mp4,11
2966,0.014408892463235295,Medium,00000000777000000.mp4,11
2967,0.01389571844362745,Medium,00000000777000000.mp4,11
2970,0.01426135493259804,Medium,00000000777000000.mp4,11
2971,0.015014648437499997,Medium,00000000777000000.mp4,11
2972,0.015189855238970587,Medium,00000000777000000.mp4,11
2973,0.013521752450980393,Medium,00000000777000000.mp4,11
2974,0.014461933210784313,Medium,00000000777000000.mp4,11
2975,0.01471737132352941,Medium,00000000777000000.mp4,11
2976,0.014366957720588236,Medium,00000000777000000.mp4,11
2977,0.014332778033088236,Medium,00000000777000000.mp4,11
2982,0.011415153952205883,Medium,00000000777000000.mp4,11
2986,0.01428844975490196,Medium,00000000777000000.mp4,11
2987,0.010505514705882353,Medium,00000000777000000.mp4,11
2988,0.01454216452205882,Medium,00000000777000000.mp4,11
2989,0.010631414675245098,Medium,00000000777000000.mp4,11
2990,0.01454216452205882,Medium,00000000777000000.mp4,11
2991,0.03588867187499999,Large,00000000777000000.mp4,11
2992,0.010483111213235294,Medium,00000000777000000.mp4,11
2996,0.014383233762254902,Medium,00000000777000000.mp4,11
2998,0.020016276041666666,Medium,00000000777000000.mp4,11
2999,0.035595703125,Large,00000000777000000.mp4,11
3000,0.020379136029411767,Medium,00000000777000000.mp4,11
3001,0.014647958792892157,Medium,00000000777000000.mp4,11
3002,0.02036908318014706,Medium,00000000777000000.mp4,11
3003,0.01454216452205882,Medium,00000000777000000.mp4,11
3006,0.034395201439950986,Large,00000000777000000.mp4,11
3008,0.00708840762867647,Small,00000000777000000.mp4,12
3009,0.014366957720588236,Medium,00000000777000000.mp4,12
3011,0.024003523284313728,Medium,00000000777000000.mp4,12
3019,0.014605736825980393,Medium,00000000777000000.mp4,12
3020,0.014462699142156862,Medium,00000000777000000.mp4,12
3021,0.01419175091911765,Medium,00000000777000000.mp4,12
3022,0.014131625306372547,Medium,00000000777000000.mp4,12
3023,0.014621629901960784,Medium,00000000777000000.mp4,12
3025,0.014131433823529414,Medium,00000000777000000.mp4,12
3028,0.014867972579656863,Medium,00000000777000000.mp4,12
3032,0.017546913296568628,Medium,00000000777000000.mp4,12
3033,0.014298694087009803,Medium,00000000777000000.mp4,12
3034,0.017065812653186276,Medium,00000000777000000.mp4,12
3036,0.018469381893382354,Medium,00000000777000000.mp4,12
3038,0.014366957720588236,Medium,00000000777000000.mp4,12
3040,0.021363357843137254,Medium,00000000777000000.mp4,12
3042,0.014405254289215689,Medium,00000000777000000.mp4,12
3044,0.014621629901960784,Medium,00000000777000000.mp4,12
3045,0.01454216452205882,Medium,00000000777000000.mp4,12
3046,0.014366957720588236,Medium,00000000777000000.mp4,12
3047,0.014621629901960784,Medium,00000000777000000.mp4,12
3048,0.01454216452205882,Medium,00000000777000000.mp4,12
3051,0.01428844975490196,Medium,00000000777000000.mp4,12
3050,0.0065896905637254895,Small,00000000777000000.mp4,12
3053,0.006637369791666667,Small,00000000777000000.mp4,12
3054,0.006548713235294118,Small,00000000777000000.mp4,12
3055,0.014780560661764705,Medium,00000000777000000.mp4,12
3056,0.014621629901960784,Medium,00000000777000000.mp4,12
3057,0.014445465686274509,Medium,00000000777000000.mp4,12
3058,0.014701095281862748,Medium,00000000777000000.mp4,12
3060,0.01428844975490196,Medium,00000000777000000.mp4,12
3061,0.014472081801470587,Medium,00000000777000000.mp4,12
3062,0.014636948529411766,Medium,00000000777000000.mp4,12
3063,0.014445465686274509,Medium,00000000777000000.mp4,12
3064,0.01440199908088235,Medium,00000000777000000.mp4,12
3065,0.01428844975490196,Medium,00000000777000000.mp4,12
3066,0.014445465686274509,Medium,00000000777000000.mp4,12
3067,0.01428844975490196,Medium,00000000777000000.mp4,12
3068,0.01428844975490196,Medium,00000000777000000.mp4,12
3069,0.01454216452205882,Medium,00000000777000000.mp4,12
3071,0.014360926011029413,Medium,00000000777000000.mp4,12
3072,0.014636948529411766,Medium,00000000777000000.mp4,12
3073,0.01428844975490196,Medium,00000000777000000.mp4,12
3074,0.01454216452205882,Medium,00000000777000000.mp4,12
3075,0.014621629901960784,Medium,00000000777000000.mp4,12
3076,0.014621629901960784,Medium,00000000777000000.mp4,12
3077,0.014114200367647056,Medium,00000000777000000.mp4,12
3078,0.014523973651960783,Medium,00000000777000000.mp4,12
3080,0.014445465686274509,Medium,00000000777000000.mp4,12
3083,0.01454216452205882,Medium,00000000777000000.mp4,12
3085,0.006518075980392157,Small,00000000777000000.mp4,12
3086,0.013959099264705881,Medium,00000000777000000.mp4,12
3087,0.006614966299019608,Small,00000000777000000.mp4,12
3088,0.01454216452205882,Medium,00000000777000000.mp4,12
3089,0.006518075980392157,Small,00000000777000000.mp4,12
3090,0.014621629901960784,Medium,00000000777000000.mp4,12
3091,0.0066214767156862735,Small,00000000777000000.mp4,12
3092,0.006593998927696079,Small,00000000777000000.mp4,12
3093,0.0066389016544117635,Small,00000000777000000.mp4,12
3094,0.01454216452205882,Medium,00000000777000000.mp4,12
3096,0.014445465686274509,Medium,00000000777000000.mp4,12
3095,0.006594094669117648,Small,00000000777000000.mp4,12
3098,0.0066214767156862735,Small,00000000777000000.mp4,12
3099,0.014079733455882353,Medium,00000000777000000.mp4,12
3100,0.014366957720588236,Medium,00000000777000000.mp4,12
3101,0.006390739889705882,Small,00000000777000000.mp4,12
3102,0.014568780637254902,Medium,00000000777000000.mp4,12
3103,0.014797794117647058,Medium,00000000777000000.mp4,12
3104,0.0066040517769607844,Small,00000000777000000.mp4,12
3106,0.0066661879595588235,Small,00000000777000000.mp4,12
3107,0.01428844975490196,Medium,00000000777000000.mp4,12
3108,0.014748774509803922,Medium,00000000777000000.mp4,12
3109,0.014621629901960784,Medium,00000000777000000.mp4,12
3110,0.0064697265625,Small,00000000777000000.mp4,12
3111,0.014445465686274509,Medium,00000000777000000.mp4,12
3112,0.006557329963235293,Small,00000000777000000.mp4,13
3114,0.014366957720588236,Medium,00000000777000000.mp4,13
3115,0.014114200367647056,Medium,00000000777000000.mp4,13
3117,0.006577435661764707,Small,00000000777000000.mp4,13
3119,0.01428844975490196,Medium,00000000777000000.mp4,13
3120,0.006582414215686274,Small,00000000777000000.mp4,13
3121,0.014907705269607843,Medium,00000000777000000.mp4,13
3123,0.01454216452205882,Medium,00000000777000000.mp4,13
3126,0.006464652267156862,Small,00000000777000000.mp4,13
3127,0.006307444852941176,Small,00000000777000000.mp4,13
3129,0.01428844975490196,Medium,00000000777000000.mp4,13
3128,0.006635167738970588,Small,00000000777000000.mp4,13
3130,0.014036649816176468,Medium,00000000777000000.mp4,13
3131,0.006650582107843137,Small,00000000777000000.mp4,13
3132,0.006548713235294118,Small,00000000777000000.mp4,13
3133,0.014701095281862748,Medium,00000000777000000.mp4,13
3134,0.014445465686274509,Medium,00000000777000000.mp4,13
3135,0.00647116268382353,Small,00000000777000000.mp4,13
3136,0.006534352022058823,Small,00000000777000000.mp4,13
3137,0.006583180147058823,Small,00000000777000000.mp4,13
3138,0.014445465686274509,Medium,00000000777000000.mp4,13
3139,0.0064625459558823525,Small,00000000777000000.mp4,13
3140,0.014507123161764706,Medium,00000000777000000.mp4,13
3141,0.0066040517769607844,Small,00000000777000000.mp4,13
3143,0.006694240196078431,Small,00000000777000000.mp4,13
3142,0.01455968520220588,Medium,00000000777000000.mp4,13
3144,0.0066214767156862735,Small,00000000777000000.mp4,13
3145,0.01428844975490196,Medium,00000000777000000.mp4,13
3146,0.01428844975490196,Medium,00000000777000000.mp4,13
3147,0.006433823529411764,Small,00000000777000000.mp4,13
3148,0.01471737132352941,Medium,00000000777000000.mp4,13
3149,0.006569201899509804,Small,00000000777000000.mp4,13
3150,0.0066214767156862735,Small,00000000777000000.mp4,13
3151,0.014445465686274509,Medium,00000000777000000.mp4,13
3152,0.0066214767156862735,Small,00000000777000000.mp4,13
3153,0.0065050551470588235,Small,00000000777000000.mp4,13
3154,0.006501129748774509,Small,00000000777000000.mp4,13
3157,0.006592371323529411,Small,00000000777000000.mp4,13
3158,0.014445465686274509,Medium,00000000777000000.mp4,13
3160,0.014269301470588237,Medium,00000000777000000.mp4,13
3161,0.006553308823529412,Small,00000000777000000.mp4,13
3162,0.014445465686274509,Medium,00000000777000000.mp4,13
3164,0.006708601409313725,Small,00000000777000000.mp4,13
3165,0.014709233302696079,Medium,00000000777000000.mp4,13
3167,0.006664751838235293,Small,00000000777000000.mp4,13
3168,0.006694240196078431,Small,00000000777000000.mp4,13
